cliente_id,data_solicitacao,valor_solicitado,finalidade_credito,motivo_negativa,tentou_novamente,outlier_valor
C104274,2024-02-13,2252.9,Empréstimo Pessoal,Score Baixo,Não,False
C137737,2025-03-23,1484.02,Cartão de Crédito,Score Baixo,Sim,False
C053073,2024-04-21,2983.7,Renegociação de Dívidas,Score Baixo,Sim,False
C063756,2023-07-07,1686.74,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C004658,2023-09-03,2077.72,Cartão de Crédito,Documentação Incompleta,Não,False
C013879,2024-03-10,1969.91,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C079814,2025-01-30,2694.05,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C110565,2024-02-14,4128.38,Cartão de Crédito,Score Baixo,Não,False
C129551,2025-04-13,2735.53,Limite Conta,Inconsistência Cadastral,Não,False
C144340,2024-07-03,1406.08,Cartão de Crédito,Renda Insuficiente,Não,False
C021019,2023-12-10,1921.09,Empréstimo Pessoal,Score Baixo,Sim,False
C033185,2024-01-07,1801.38,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C020996,2024-09-02,1958.91,Cartão de Crédito,Inconsistência Cadastral,Não,False
C055166,2023-10-05,3322.37,Renegociação de Dívidas,Documentação Incompleta,Não,False
C047510,2023-08-09,3646.55,Limite Conta,Inconsistência Cadastral,Não,False
C134368,2025-01-14,2602.95,Cartão de Crédito,Renda Insuficiente,Não,False
C085337,2023-11-08,3708.35,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C071119,2025-03-08,2074.31,Compra Parcelada,Inconsistência Cadastral,Não,False
C088766,2024-06-24,1475.09,Cartão de Crédito,Documentação Incompleta,Não,False
C063466,2023-12-19,2645.0,Compra Parcelada,Renda Insuficiente,Não,False
C105553,2023-09-26,1351.39,Compra Parcelada,Renda Insuficiente,Sim,False
C048968,2023-09-05,2666.38,Cartão de Crédito,Renda Insuficiente,Não,False
C080743,2024-10-12,2134.43,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C072107,2023-11-27,2583.36,Cartão de Crédito,Documentação Incompleta,Não,False
C084832,2024-01-21,2350.52,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C017289,2024-03-13,1679.93,Empréstimo Pessoal,Score Baixo,Não,False
C123829,2024-09-21,3425.71,Empréstimo Pessoal,Documentação Incompleta,Sim,False
C046387,2023-12-07,2120.71,Cartão de Crédito,Renda Insuficiente,Não,False
C037003,2023-10-14,1573.3,Renegociação de Dívidas,Documentação Incompleta,Não,False
C146195,2024-07-29,2654.59,Compra Parcelada,Score Baixo,Não,False
C098726,2024-07-29,3208.26,Limite Conta,Score Baixo,Não,False
C000472,2024-01-28,2076.58,Cartão de Crédito,Score Baixo,Sim,False
C149993,2023-07-26,3354.09,Cartão de Crédito,Histórico de Inadimplência,Não,False
C084399,2024-10-07,1983.12,Empréstimo Pessoal,Score Baixo,Não,False
C110981,2023-10-12,3561.26,Compra Parcelada,Histórico de Inadimplência,Não,False
C094667,2025-04-04,3050.52,Compra Parcelada,Score Baixo,Não,False
C100176,2025-04-06,3578.1,Renegociação de Dívidas,Score Baixo,Não,False
C070713,2024-01-30,2245.23,Cartão de Crédito,Inconsistência Cadastral,Não,False
C094257,2024-03-09,2686.83,Limite Conta,Inconsistência Cadastral,Não,False
C019124,2024-06-09,3744.77,Limite Conta,Inconsistência Cadastral,Não,False
C126321,2024-05-23,2782.24,Cartão de Crédito,Inconsistência Cadastral,Não,False
C100740,2024-01-02,1908.71,Cartão de Crédito,Histórico de Inadimplência,Não,False
C145591,2024-12-23,2171.25,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C089537,2025-05-21,962.08,Renegociação de Dívidas,Documentação Incompleta,Não,False
C077858,2025-02-25,2280.75,Cartão de Crédito,Renda Insuficiente,Não,False
C097107,2023-11-20,2605.41,Cartão de Crédito,Documentação Incompleta,Não,False
C056376,2023-09-29,2935.67,Empréstimo Pessoal,Score Baixo,Não,False
C103142,2023-09-20,3044.4,Limite Conta,Renda Insuficiente,Não,False
C028144,2024-06-03,2224.48,Renegociação de Dívidas,Score Baixo,Não,False
C008500,2025-04-04,1744.72,Cartão de Crédito,Score Baixo,Não,False
C017399,2024-12-07,2705.74,Limite Conta,Score Baixo,Não,False
C105079,2025-03-25,2765.85,Compra Parcelada,Renda Insuficiente,Não,False
C087507,2024-03-29,3470.33,Renegociação de Dívidas,Score Baixo,Não,False
C085585,2024-11-04,3929.57,Renegociação de Dívidas,Histórico de Inadimplência,Sim,False
C120021,2024-03-24,4010.77,Limite Conta,Documentação Incompleta,Sim,False
C051083,2025-01-30,2572.04,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C103192,2024-05-24,1961.2,Cartão de Crédito,Score Baixo,Não,False
C108236,2024-11-12,3379.35,Limite Conta,Renda Insuficiente,Sim,False
C100596,2024-04-22,1504.93,Cartão de Crédito,Documentação Incompleta,Não,False
C115491,2024-12-15,2462.95,Empréstimo Pessoal,Documentação Incompleta,Não,False
C057276,2024-07-10,4035.71,Cartão de Crédito,Renda Insuficiente,Não,False
C121690,2024-02-15,1568.36,Cartão de Crédito,Documentação Incompleta,Não,False
C144819,2024-12-25,1440.09,Cartão de Crédito,Renda Insuficiente,Não,False
C132534,2025-02-19,1283.89,Renegociação de Dívidas,Score Baixo,Sim,False
C068384,2025-05-28,1577.47,Limite Conta,Inconsistência Cadastral,Não,False
C048403,2024-09-04,1557.74,Empréstimo Pessoal,Score Baixo,Não,False
C051927,2023-07-24,2741.07,Cartão de Crédito,Inconsistência Cadastral,Não,False
C039322,2024-10-11,2723.19,Cartão de Crédito,Renda Insuficiente,Não,False
C009180,2024-05-30,3446.88,Cartão de Crédito,Renda Insuficiente,Sim,False
C007717,2024-10-14,2103.63,Compra Parcelada,Inconsistência Cadastral,Sim,False
C051006,2025-04-07,837.22,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C085736,2024-04-01,4174.58,Compra Parcelada,Score Baixo,Sim,False
C114777,2024-09-13,3365.88,Cartão de Crédito,Inconsistência Cadastral,Não,False
C054427,2024-12-28,2236.68,Empréstimo Pessoal,Score Baixo,Não,False
C135508,2025-05-24,1886.42,Compra Parcelada,Renda Insuficiente,Não,False
C110421,2024-04-08,771.49,Compra Parcelada,Score Baixo,Não,False
C067543,2024-09-02,2118.29,Empréstimo Pessoal,Score Baixo,Não,False
C067546,2024-09-08,1789.17,Cartão de Crédito,Score Baixo,Não,False
C081463,2024-06-08,1223.95,Compra Parcelada,Inconsistência Cadastral,Sim,False
C018734,2023-11-05,3956.09,Renegociação de Dívidas,Renda Insuficiente,Não,False
C058702,2024-02-23,2021.94,Renegociação de Dívidas,Score Baixo,Sim,False
C079010,2023-10-31,2590.66,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C095491,2024-08-20,1649.42,Empréstimo Pessoal,Score Baixo,Não,False
C074282,2023-11-15,-500.0,Compra Parcelada,Inconsistência Cadastral,Não,True
C019603,2024-02-10,2451.95,Limite Conta,Histórico de Inadimplência,Sim,False
C127402,2025-05-25,1896.06,Limite Conta,Renda Insuficiente,Sim,False
C062523,2024-02-28,1668.68,Compra Parcelada,Inconsistência Cadastral,Sim,False
C051739,2024-07-14,2179.31,Compra Parcelada,Documentação Incompleta,Não,False
C027581,2023-11-20,2704.67,Empréstimo Pessoal,Documentação Incompleta,Não,False
C004885,2024-10-01,3452.29,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C005992,2023-11-24,2805.11,Renegociação de Dívidas,Renda Insuficiente,Não,False
C085058,2025-04-12,2436.79,Compra Parcelada,Inconsistência Cadastral,Não,False
C099689,2024-04-27,2597.3,Empréstimo Pessoal,Score Baixo,Não,False
C030528,2025-01-11,3136.52,Compra Parcelada,Score Baixo,Não,False
C143331,2024-08-16,4000.75,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C082649,2024-06-21,2584.47,Limite Conta,Inconsistência Cadastral,Não,False
C115853,2024-08-15,-500.0,Renegociação de Dívidas,Histórico de Inadimplência,Não,True
C103339,2023-08-14,2647.19,Compra Parcelada,Histórico de Inadimplência,Sim,False
C060060,2023-12-17,2036.51,Empréstimo Pessoal,Renda Insuficiente,Não,False
C132946,2025-06-26,1297.37,Empréstimo Pessoal,Score Baixo,Não,False
C027195,2023-08-01,1770.98,Renegociação de Dívidas,Score Baixo,Sim,False
C080189,2025-05-05,3258.16,Cartão de Crédito,Renda Insuficiente,Não,False
C014750,2025-04-23,510.46,Cartão de Crédito,Inconsistência Cadastral,Não,False
C075625,2024-12-01,1927.75,Cartão de Crédito,Histórico de Inadimplência,Não,False
C090066,2025-02-05,3186.56,Cartão de Crédito,Score Baixo,Não,False
C039026,2023-11-02,2629.39,Empréstimo Pessoal,Documentação Incompleta,Não,False
C010945,2024-04-02,1264.47,Empréstimo Pessoal,Renda Insuficiente,Não,False
C055663,2024-02-12,2039.35,Cartão de Crédito,Score Baixo,Não,False
C056297,2024-09-08,2543.13,Compra Parcelada,Renda Insuficiente,Não,False
C096391,2024-03-25,3255.08,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C044345,2024-02-15,1630.93,Empréstimo Pessoal,Score Baixo,Não,False
C082709,2025-01-22,1552.3,Cartão de Crédito,Renda Insuficiente,Não,False
C026768,2025-01-08,2834.44,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C146486,2025-02-24,2896.79,Cartão de Crédito,Renda Insuficiente,Não,False
C108576,2024-08-16,1607.42,Limite Conta,Renda Insuficiente,Não,False
C139709,2025-06-13,1186.57,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C149601,2025-03-01,941.46,Limite Conta,Inconsistência Cadastral,Não,False
C060040,2023-08-30,2838.37,Compra Parcelada,Inconsistência Cadastral,Não,False
C077270,2024-09-21,4012.29,Limite Conta,Score Baixo,Não,False
C137122,2023-08-30,4250.39,Empréstimo Pessoal,Score Baixo,Não,False
C085866,2025-06-06,2351.35,Compra Parcelada,Score Baixo,Não,False
C129674,2024-01-21,1105.1,Cartão de Crédito,Documentação Incompleta,Não,False
C031164,2023-12-20,2796.93,Empréstimo Pessoal,Renda Insuficiente,Não,False
C008008,2025-06-11,2082.01,Compra Parcelada,Inconsistência Cadastral,Não,False
C116631,2024-12-05,4207.13,Compra Parcelada,Renda Insuficiente,Não,False
C078033,2023-11-24,2163.8,Renegociação de Dívidas,Renda Insuficiente,Não,False
C112995,2024-09-08,1204.09,Empréstimo Pessoal,Documentação Incompleta,Não,False
C033505,2025-05-03,1373.25,Renegociação de Dívidas,Histórico de Inadimplência,Sim,False
C107120,2025-05-13,3563.39,Empréstimo Pessoal,Renda Insuficiente,Não,False
C112693,2024-06-03,3603.62,Empréstimo Pessoal,Score Baixo,Não,False
C140910,2025-04-02,2545.36,Cartão de Crédito,Documentação Incompleta,Sim,False
C106521,2025-02-22,2215.27,Cartão de Crédito,Renda Insuficiente,Não,False
C034936,2023-07-05,1862.22,Compra Parcelada,Score Baixo,Sim,False
C017888,2023-12-20,3913.77,Cartão de Crédito,Documentação Incompleta,Não,False
C008312,2024-10-26,2352.93,Cartão de Crédito,Score Baixo,Sim,False
C129536,2023-08-16,2276.57,Cartão de Crédito,Score Baixo,Não,False
C013707,2024-04-21,2455.79,Cartão de Crédito,Renda Insuficiente,Não,False
C079456,2024-07-21,2205.17,Empréstimo Pessoal,Renda Insuficiente,Não,False
C002118,2023-12-08,2255.56,Empréstimo Pessoal,Histórico de Inadimplência,Sim,False
C028769,2024-02-15,2695.59,Renegociação de Dívidas,Renda Insuficiente,Não,False
C022974,2023-12-27,2533.5,Cartão de Crédito,Inconsistência Cadastral,Não,False
C043481,2024-09-09,2038.11,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C085274,2025-05-30,2727.59,Empréstimo Pessoal,Documentação Incompleta,Não,False
C084796,2024-04-29,2386.95,Cartão de Crédito,Renda Insuficiente,Não,False
C032683,2023-08-10,3580.11,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C051325,2023-10-06,1395.17,Compra Parcelada,Renda Insuficiente,Não,False
C138267,2024-03-05,1951.93,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C141554,2024-01-16,1222.58,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C042928,2024-01-28,2748.58,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C089951,2025-01-14,3345.54,Cartão de Crédito,Renda Insuficiente,Não,False
C089881,2023-11-19,3586.14,Renegociação de Dívidas,Score Baixo,Não,False
C028358,2023-11-01,2610.89,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C000882,2024-12-27,3831.7,Empréstimo Pessoal,Score Baixo,Sim,False
C047901,2025-04-15,4793.61,Cartão de Crédito,Documentação Incompleta,Não,False
C081590,2024-06-09,1808.26,Compra Parcelada,Renda Insuficiente,Não,False
C050605,2023-10-31,2128.11,Cartão de Crédito,Renda Insuficiente,Sim,False
C104709,2024-05-23,505.69,Empréstimo Pessoal,Score Baixo,Não,False
C099254,2024-10-26,2727.26,Cartão de Crédito,Renda Insuficiente,Não,False
C134931,2025-06-04,2177.94,Compra Parcelada,Inconsistência Cadastral,Não,False
C142267,2024-09-27,2319.43,Compra Parcelada,Renda Insuficiente,Não,False
C029465,2025-06-16,3022.53,Cartão de Crédito,Inconsistência Cadastral,Não,False
C102712,2024-06-27,1914.95,Cartão de Crédito,Score Baixo,Sim,False
C013931,2023-11-26,3048.26,Limite Conta,Documentação Incompleta,Não,False
C085647,2023-11-23,1778.01,Cartão de Crédito,Score Baixo,Não,False
C140300,2023-12-06,3182.84,Renegociação de Dívidas,Histórico de Inadimplência,Sim,False
C108094,2024-09-29,3062.69,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C117812,2025-05-30,4118.83,Cartão de Crédito,Documentação Incompleta,Não,False
C131792,2024-04-04,2265.53,Empréstimo Pessoal,Score Baixo,Não,False
C112982,2024-06-19,2384.46,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C000419,2024-10-13,2738.61,Empréstimo Pessoal,Renda Insuficiente,Não,False
C119654,2024-08-25,1641.16,Cartão de Crédito,Documentação Incompleta,Não,False
C123937,2024-09-02,3128.04,Empréstimo Pessoal,Documentação Incompleta,Sim,False
C038347,2025-06-25,2498.22,Cartão de Crédito,Histórico de Inadimplência,Não,False
C113980,2023-11-22,3026.67,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C030217,2024-02-03,2249.47,Cartão de Crédito,Score Baixo,Não,False
C137872,2023-12-24,2974.53,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C041703,2024-11-18,3121.71,Cartão de Crédito,Histórico de Inadimplência,Não,False
C054970,2025-02-14,3506.54,Cartão de Crédito,Documentação Incompleta,Não,False
C018133,2024-04-25,3642.45,Cartão de Crédito,Renda Insuficiente,Não,False
C026757,2024-12-07,2232.88,Cartão de Crédito,Score Baixo,Não,False
C074661,2023-11-29,2229.56,Cartão de Crédito,Score Baixo,Sim,False
C074364,2024-03-06,590.92,Empréstimo Pessoal,Score Baixo,Não,False
C139791,2023-12-20,2163.6,Empréstimo Pessoal,Renda Insuficiente,Não,False
C100378,2024-05-19,2575.34,Cartão de Crédito,Renda Insuficiente,Não,False
C003178,2024-03-20,2413.84,Compra Parcelada,Score Baixo,Não,False
C074286,2024-01-21,1438.62,Cartão de Crédito,Inconsistência Cadastral,Não,False
C003170,2023-07-25,2609.55,Cartão de Crédito,Score Baixo,Sim,False
C100794,2025-05-29,3249.14,Cartão de Crédito,Score Baixo,Não,False
C142022,2023-08-25,3160.92,Compra Parcelada,Histórico de Inadimplência,Não,False
C061983,2024-10-06,2330.59,Empréstimo Pessoal,Score Baixo,Não,False
C040525,2023-08-24,2102.18,Cartão de Crédito,Renda Insuficiente,Não,False
C090622,2025-04-23,2857.05,Cartão de Crédito,Score Baixo,Não,False
C117751,2025-05-05,1327.29,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C142765,2024-10-16,1998.77,Cartão de Crédito,Score Baixo,Não,False
C062630,2024-10-25,2988.86,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C012143,2023-10-26,3023.81,Cartão de Crédito,Inconsistência Cadastral,Não,False
C105353,2024-05-28,1102.78,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C058291,2024-12-11,2293.69,Renegociação de Dívidas,Score Baixo,Sim,False
C028878,2024-12-21,2404.22,Cartão de Crédito,Renda Insuficiente,Não,False
C081952,2023-09-09,2748.57,Compra Parcelada,Renda Insuficiente,Sim,False
C065122,2024-09-22,2842.03,Empréstimo Pessoal,Renda Insuficiente,Não,False
C049713,2028-01-01,2653.4,Compra Parcelada,Documentação Incompleta,Não,False
C115278,2025-05-14,2186.49,Empréstimo Pessoal,Renda Insuficiente,Não,False
C120719,2024-12-01,795.17,Cartão de Crédito,Renda Insuficiente,Sim,False
C032873,2023-07-29,1934.85,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C130512,2025-06-20,3538.34,Empréstimo Pessoal,Documentação Incompleta,Sim,False
C097124,2024-08-17,2697.25,Cartão de Crédito,Score Baixo,Não,False
C094952,2023-08-29,2500.06,Cartão de Crédito,Renda Insuficiente,Não,False
C134486,2024-01-21,1900.31,Cartão de Crédito,Score Baixo,Não,False
C148577,2023-09-17,2523.99,Limite Conta,Histórico de Inadimplência,Não,False
C066542,2025-01-02,1922.59,Cartão de Crédito,Score Baixo,Não,False
C123094,2024-05-27,2266.23,Cartão de Crédito,Histórico de Inadimplência,Não,False
C084245,2023-07-08,1212.88,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C027280,2023-12-18,885.79,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C040257,2023-07-04,3039.03,Compra Parcelada,Inconsistência Cadastral,Sim,False
C037939,2024-04-17,658.93,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C073677,2023-12-21,3010.47,Empréstimo Pessoal,Histórico de Inadimplência,Sim,False
C048797,2024-11-23,2901.56,Cartão de Crédito,Renda Insuficiente,Sim,False
C124359,2024-05-21,3223.02,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C091713,2024-09-10,3251.08,Limite Conta,Documentação Incompleta,Não,False
C034162,2024-03-15,2162.49,Cartão de Crédito,Histórico de Inadimplência,Não,False
C066963,2025-05-23,3613.56,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C036552,2024-12-11,2759.09,Cartão de Crédito,Inconsistência Cadastral,Não,False
C066244,2024-08-21,3774.46,Cartão de Crédito,Renda Insuficiente,Não,False
C073663,2023-08-24,2822.54,Empréstimo Pessoal,Score Baixo,Não,False
C128040,2023-11-05,3749.58,Limite Conta,Inconsistência Cadastral,Não,False
C032600,2024-04-20,3292.43,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C020990,2024-10-31,2541.41,Empréstimo Pessoal,Histórico de Inadimplência,Sim,False
C045640,2024-02-15,1306.39,Renegociação de Dívidas,Renda Insuficiente,Não,False
C065059,2025-04-21,1307.0,Cartão de Crédito,Renda Insuficiente,Não,False
C049031,2025-04-28,1744.06,Compra Parcelada,Renda Insuficiente,Não,False
C146088,2025-01-20,2736.77,Cartão de Crédito,Inconsistência Cadastral,Não,False
C074807,2024-01-01,1996.84,Compra Parcelada,Histórico de Inadimplência,Não,False
C075251,2023-07-11,3059.28,Cartão de Crédito,Score Baixo,Não,False
C070162,2024-01-14,1482.74,Renegociação de Dívidas,Score Baixo,Não,False
C106158,2023-12-07,3520.71,Compra Parcelada,Renda Insuficiente,Não,False
C072097,2024-07-01,1921.14,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C068438,2024-03-13,2381.16,Empréstimo Pessoal,Score Baixo,Não,False
C020336,2023-09-04,4296.18,Cartão de Crédito,Documentação Incompleta,Não,False
